Site,Block,Rep,Family,SeedID,Provenance,HT0,HT2,HT7,HT9,HT 12,DBH7,DBH9,DBH12,Quality_12,X2Yrelativeheight,X7Yrelativeheight,X9Yrelativeheight,X12Yrelativeheight,X9Yrelativedbh,X12Yrelativedbh
Corcovety,1,1,81,BC,Tooms,0.42,1.5,6.6,8.3,10.4,8.6,9.5,11.4,4,0.54,0.882857143,0.875555556,0.831666667,0.45,0.56
Corcovety,1,1,81,BD,Tooms,0.42,1.28,7.3,8.7,11,8.5,9.4,10.4,3,0.43,0.982857143,0.92,0.881666667,0.45,0.38
Corcovety,1,1,81,BE,Tooms,0.38,1,5.8,6.9,,6.4,6.7,,,0.31,0.774285714,0.724444444,,0.15,
Corcovety,1,1,81,BF,Tooms,0.27,1.64,7.5,8.9,11.1,8.7,10,12.1,4,0.685,1.032857143,0.958888889,0.9025,0.65,0.68
Corcovety,1,1,81,BG,Tooms,0.32,1.39,7.2,8.1,10.4,7.4,8.8,10.5,3,0.535,0.982857143,0.864444444,0.84,0.7,0.62
Corcovety,1,1,81,BJ,Tooms,0.41,1.29,6.5,7.2,6.9,5,5.7,6.2,4,0.44,0.87,0.754444444,0.540833333,0.35,0.24
Corcovety,1,1,81,BK,Tooms,0.46,1.46,,,,,,,,0.5,,,,,
Corcovety,1,1,81,BN,Tooms,0.4,2.29,7.3,8.8,10.7,9.5,10.9,14.1,3,0.9475,0.986428571,0.933888889,0.85875,0.7,0.92
Corcovety,1,1,81,N,Tooms,0.29,1.28,6.6,7.9,10,7.5,7.9,8,4,0.495,0.901428571,0.845555556,0.809166667,0.2,0.1
Corcovety,2,2,81,I,Tooms,0.38,1.37,6.9,7.9,10,8.5,10.4,13,4,0.4975,0.932142857,0.836111111,0.802083333,0.95,0.9
Corcovety,2,2,81,J,Tooms,0.45,1.49,6.3,7.9,9,6.1,7.6,9.7,4,0.52,0.835714286,0.827777778,0.7125,0.75,0.72
Corcovety,2,2,81,K,Tooms,0.32,1.87,4.9,7.7,9.8,8.1,9.3,10.5,4,0.775,0.654285714,0.82,0.79,0.6,0.48
Corcovety,2,2,81,L,Tooms,0.23,1.46,6.6,8,9.7,7.5,8.7,10.1,3,0.615,0.91,0.863333333,0.789166667,0.6,0.52
Corcovety,2,2,81,O,Tooms,0.28,1.33,6.5,7.7,9.8,8.9,10,11.6,3,0.525,0.888571429,0.824444444,0.793333333,0.55,0.54
Corcovety,2,2,81,P,Tooms,0.54,1.47,6.7,8.6,10.6,9.8,11.3,14.1,3,0.465,0.88,0.895555556,0.838333333,0.75,0.86
Corcovety,2,2,81,Q,Tooms,0.3,1.67,7,8,10.1,7.7,8.7,9.8,4,0.685,0.957142857,0.855555556,0.816666667,0.5,0.42
Corcovety,2,2,81,R,Tooms,0.23,1.34,7.3,8.3,10.4,8,9.3,11.8,3,0.555,1.01,0.896666667,0.8475,0.65,0.76
Corcovety,2,2,81,S,Tooms,0.32,1.53,6.5,7.8,10,8.5,9,11.4,3,0.605,0.882857143,0.831111111,0.806666667,0.25,0.58
Corcovety,4,3,81,AT,Tooms,0.43,1.29,6.6,7.7,9.3,8.2,9.2,11.3,4,0.43,0.881428571,0.807777778,0.739166667,0.5,0.62
Corcovety,4,3,81,AX,Tooms,0.56,1.53,5.3,7.2,9.2,6.1,7.1,9.6,4,0.485,0.677142857,0.737777778,0.72,0.5,0.7
Corcovety,4,3,81,EC,Tooms,0.7,1.75,6,7.5,9.6,9.8,11.4,13.5,3,0.525,0.757142857,0.755555556,0.741666667,0.8,0.74
Corcovety,4,3,81,EN(AQ),Tooms,0.64,,,,,,,,4,,,,,,
Corcovety,4,3,81,FE(FH),Tooms,0.5,,,,,,,,,,,,,,
Corcovety,4,3,81,FI,Tooms,0.26,0.94,4.8,6.2,,5.8,6,,4,0.34,0.648571429,0.66,,0.1,
Corcovety,4,3,81,FJ,Tooms,0.43,1.41,5.7,7.6,9.5,6.7,8.7,12,4,0.49,0.752857143,0.796666667,0.755833333,1,1.06
Corcovety,4,3,81,FK,Tooms,0.23,1.3,5.5,7,8.7,4.2,6.6,8.5,4,0.535,0.752857143,0.752222222,0.705833333,1.2,0.86
Corcovety,4,3,81,FM,Tooms,0.56,1.3,4.2,4.9,,6.7,6.8,,4,0.37,0.52,0.482222222,,0.05,
Corcovety,1,1,82,AQ(FF),Tooms,0.56,,,,,,,,,,,,,,
Corcovety,1,1,82,B,Tooms,0.68,1.84,6.8,7.7,10.1,8.7,10.4,13,4,0.58,0.874285714,0.78,0.785,0.85,0.86
Corcovety,1,1,82,C,Tooms,0.54,2,7.6,9.1,11.5,9.7,10.8,12.6,3,0.73,1.008571429,0.951111111,0.913333333,0.55,0.58
Corcovety,1,1,82,FD,Tooms,0.49,1.05,5.6,6.8,9,4,5.2,6.1,4,0.28,0.73,0.701111111,0.709166667,0.6,0.42
Corcovety,1,1,82,FE,Tooms,0.54,1.37,6.1,6.8,8.6,6,6.4,7.2,4,0.415,0.794285714,0.695555556,0.671666667,0.2,0.24
Corcovety,1,1,82,FG,Tooms,0.62,1.59,7.1,8.5,10.7,8.2,9.7,12.2,4,0.4875,0.926428571,0.876111111,0.840416667,0.75,0.8
Corcovety,1,1,82,FS,Tooms,0.66,1.96,7.2,8.6,11.3,10.7,12.7,15.5,3,0.65,0.934285714,0.882222222,0.886666667,1,0.96
Corcovety,1,1,82,FT,Tooms,0.53,1.17,7.2,8.2,10.6,7.5,9,11.3,4,0.32,0.952857143,0.852222222,0.839166667,0.75,0.76
Corcovety,1,1,82,FY,Tooms,0.7,1.88,7,8.4,9.5,7.8,8.4,9.1,4,0.5925,0.900714286,0.856111111,0.73375,0.3,0.26
Corcovety,2,2,82,EM,Tooms,0.41,1.3,7.8,8.5,12.2,7.3,8.3,9.6,4,0.445,1.055714286,0.898888889,0.9825,0.5,0.46
Corcovety,2,2,82,ES,Tooms,0.54,2.11,7.9,9,10.8,9.6,11.4,13.8,3,0.785,1.051428571,0.94,0.855,0.9,0.84
Corcovety,2,2,82,ET,Tooms,0.3,1.89,7.4,8.3,11,9.2,10.7,12.5,4,0.7975,1.015,0.889444444,0.892083333,0.75,0.66
Corcovety,2,2,82,FH,Tooms,0.78,1.68,6.8,7.8,8.5,5.1,6,6.8,4,0.45,0.86,0.78,0.643333333,0.45,0.34
Corcovety,2,2,82,FI,Tooms,0.67,1.91,7.1,8,10.6,7.8,9,11,4,0.62,0.918571429,0.814444444,0.8275,0.6,0.64
Corcovety,2,2,82,FJ,Tooms,0.45,1.87,7.4,8.8,11.7,9.3,10.2,12.4,3,0.71,0.992857143,0.927777778,0.9375,0.45,0.62
Corcovety,2,2,82,FK,Tooms,0.7,1.9,8.4,9.3,11.3,10.6,12.4,14.7,1,0.6,1.1,0.955555556,0.883333333,0.9,0.82
Corcovety,2,2,82,FO,Tooms,0.72,1.68,7.9,8.8,11.8,9.8,10.9,13.2,4,0.48,1.025714286,0.897777778,0.923333333,0.55,0.68
Corcovety,2,2,82,FP,Tooms,0.7,2.17,7,8.3,10.4,9.3,10.2,12.2,4,0.735,0.9,0.844444444,0.808333333,0.45,0.58
Corcovety,4,3,82,AY,Tooms,0.62,1.78,6.3,7.4,10.2,6.9,8.1,9.1,4,0.58,0.811428571,0.753333333,0.798333333,0.6,0.44
Corcovety,4,3,82,BO(FN),Tooms,0.6,,,,,,,,,,,,,,
Corcovety,4,3,82,BR,Tooms,0.79,1.75,6.3,7.8,9.8,8.7,10.2,13.1,4,0.48,0.787142857,0.778888889,0.750833333,0.75,0.88
Corcovety,4,3,82,BT,Tooms,0.5,1.33,5.9,7,9.6,7.4,8.7,10.8,3,0.415,0.771428571,0.722222222,0.758333333,0.65,0.68
Corcovety,4,3,82,EN,Tooms,0.54,1.46,6.2,7.3,10,9,10.4,12.6,3,0.46,0.808571429,0.751111111,0.788333333,0.7,0.72
Corcovety,4,3,82,EO,Tooms,0.59,1.46,6,6.6,9.9,8.8,9.5,10.9,4,0.435,0.772857143,0.667777778,0.775833333,0.35,0.42
Corcovety,4,3,82,EQ,Tooms,0.74,1.78,7.9,9,12.2,11,12.5,15.5,3,0.52,1.022857143,0.917777778,0.955,0.75,0.9
Corcovety,4,3,82,ER,Tooms,0.8,1.69,6.4,7.1,7.9,7.7,8.7,10.7,4,0.445,0.8,0.7,0.591666667,0.5,0.6
Corcovety,4,3,82,H(BZ),Tooms,0.64,,,,,,,,,,,,,,
Corcovety,1,1,84,AE,UL,0.43,2.31,8,9.7,11.2,8.4,9.4,11,4,0.94,1.081428571,1.03,0.8975,0.5,0.52
Corcovety,1,1,84,FP,UL,0.4,2.9,8.5,9.7,12.1,12.1,14.4,17.6,3,1.25,1.157142857,1.033333333,0.975,1.15,1.1
Corcovety,1,1,84,FQ,UL,0.28,2.52,9.1,11.2,11.8,9.2,11.1,13.5,3,1.12,1.26,1.213333333,0.96,0.95,0.86
Corcovety,1,1,84,FS,UL,0.37,2.35,7.6,9.1,10.9,10.9,11.9,15,3,0.99,1.032857143,0.97,0.8775,0.5,0.82
Corcovety,1,1,84,FT,UL,0.56,1.68,7.5,9.2,11.1,7.6,9.5,13.4,3,0.5625,0.992142857,0.960555556,0.87875,0.95,1.16
Corcovety,1,1,84,FV,UL,0.55,0.95,6.4,8.3,9.8,5,6.3,8.2,4,0.2025,0.836428571,0.861666667,0.77125,0.65,0.64
Corcovety,1,1,84,FW,UL,0.27,2.18,4.8,4.7,,6.5,7.4,,,0.955,0.647142857,0.492222222,,0.45,
Corcovety,1,1,84,K,UL,0.43,2.57,8,9.7,11.3,11,12.7,15.8,3,1.07,1.081428571,1.03,0.905833333,0.85,0.96
Corcovety,1,1,84,L,UL,0.28,2.34,8.8,10.9,13,10.4,11.9,15.4,2,1.03,1.217142857,1.18,1.06,0.75,1
Corcovety,2,2,84,FB(FO),UL,0.41,,,,,,,,,,,,,,
Corcovety,2,2,84,FK,UL,0.32,1.57,6.6,7.8,9.9,7.7,9.6,12.2,3,0.625,0.897142857,0.831111111,0.798333333,0.95,0.9
Corcovety,2,2,84,FL,UL,0.41,2.36,8.1,9.2,11.4,4.6,,,3,0.975,1.098571429,0.976666667,0.915833333,,
Corcovety,2,2,84,FM,UL,0.32,1.4,6.2,7.6,10.6,8.2,9.4,10.6,4,0.54,0.84,0.808888889,0.856666667,0.6,0.48
Corcovety,2,2,84,FN,UL,0.54,1.69,5.6,6.7,,6,6,,4,0.575,0.722857143,0.684444444,,,
Corcovety,2,2,84,FX,UL,0.52,1.98,7.9,9.2,11.3,10.7,12.4,14.1,3,0.73,1.054285714,0.964444444,0.898333333,0.85,0.68
Corcovety,2,2,84,FZ,UL,0.47,2.06,6.9,7.3,9.7,8.3,9.4,11.4,4,0.795,0.918571429,0.758888889,0.769166667,0.55,0.62
Corcovety,2,2,84,nolabel,UL,0.53,1.7,5,6.1,,4.4,4.8,,,0.585,0.638571429,0.618888889,,0.2,
Corcovety,2,2,84,nolabel,UL,0.61,2.24,6.8,8,10.7,10.5,12,14.6,4,0.815,0.884285714,0.821111111,0.840833333,0.75,0.82
Corcovety,4,3,84,EU(EW),UL,0.77,,,,,,,,,,,,,,
Corcovety,4,3,84,EV,UL,0.59,2.66,8.9,10,12.3,12.7,14.7,16.2,3,1.035,1.187142857,1.045555556,0.975833333,1,0.7
Corcovety,4,3,84,EZ,UL,0.39,2,8,9.1,10.8,11.9,14.2,18.2,3,0.805,1.087142857,0.967777778,0.8675,1.15,1.26
Corcovety,4,3,84,FC,UL,0.6,1.62,7.7,9.7,11.7,11,12.8,14,3,0.51,1.014285714,1.011111111,0.925,0.9,0.6
Corcovety,4,3,84,FE,UL,0.65,2.35,9,10.2,13.2,3.1,3.9,,1,0.85,1.192857143,1.061111111,1.045833333,0.4,
Corcovety,4,3,84,FG(R),UL,0.29,,,,,,,,,,,,,,
Corcovety,4,3,84,FY,UL,0.34,1.4,7.4,9.1,11.5,9.1,10.7,13,4,0.53,1.008571429,0.973333333,0.93,0.8,0.78
Corcovety,4,3,84,O,UL,0.35,2.13,8.8,9.6,10.7,8.9,10,10.8,4,0.89,1.207142857,1.027777778,0.8625,0.55,0.38
Corcovety,4,3,84,P,UL,0.58,2.09,8.3,9.6,12.7,10.2,11.8,14.5,3,0.7575,1.103571429,1.002777778,1.010416667,0.8,0.86
Corcovety,1,1,86,BK,Derryteigeroe,0.53,2.12,7.1,8.1,10.3,9.1,10.5,12.6,4,0.7975,0.939285714,0.841666667,0.814583333,0.7,0.7
Corcovety,1,1,86,CD,Derryteigeroe,0.22,2.01,7.7,9,11.2,9.5,11.4,13.9,3,0.8975,1.069285714,0.976111111,0.915416667,0.95,0.88
Corcovety,1,1,86,CQ,Derryteigeroe,0.53,1.72,7.4,8.5,10.2,7,7.9,8.4,3,0.595,0.981428571,0.885555556,0.805833333,0.45,0.28
Corcovety,1,1,86,CU,Derryteigeroe,0.39,2.11,8.1,8.8,10.3,8.7,9.5,9.6,3,0.8625,1.102142857,0.935,0.82625,0.4,0.18
Corcovety,1,1,86,DO,Derryteigeroe,0.29,2.23,7.7,8.9,11,11.5,12.6,14.6,3,0.97,1.058571429,0.956666667,0.8925,0.55,0.62
Corcovety,1,1,86,DW,Derryteigeroe,0.37,2.39,8.4,9,11.4,10.1,11.6,14.5,3,1.01,1.147142857,0.958888889,0.919166667,0.75,0.88
Corcovety,1,1,86,FF,Derryteigeroe,0.36,1.87,7.7,7.8,10.4,8.7,10.1,12.3,4,0.755,1.048571429,0.826666667,0.836666667,0.7,0.72
Corcovety,1,1,86,FJ,Derryteigeroe,0.54,2.22,7,8.5,10.7,8.4,10.2,12.5,3,0.84,0.922857143,0.884444444,0.846666667,0.9,0.82
Corcovety,1,1,86,FM,Derryteigeroe,0.42,1.91,6.1,7.6,9.1,5.3,6,6,4,0.745,0.811428571,0.797777778,0.723333333,0.35,0.14
Corcovety,2,2,86,BF,Derryteigeroe,0.49,2.14,8.7,9.5,12.5,7.4,9.5,12.7,3,0.825,1.172857143,1.001111111,1.000833333,1.05,1.06
Corcovety,2,2,86,BG,Derryteigeroe,0.32,1.63,7.4,8.8,11.6,8.7,9.8,12.5,3,0.655,1.011428571,0.942222222,0.94,0.55,0.76
Corcovety,2,2,86,BJ,Derryteigeroe,0.27,1.93,6.8,8.3,11.2,7.8,8.6,9.7,3,0.83,0.932857143,0.892222222,0.910833333,0.4,0.38
Corcovety,2,2,86,BM,Derryteigeroe,0.39,1.73,6.7,8.1,10.7,8.4,9.6,12.2,3,0.67,0.901428571,0.856666667,0.859166667,0.6,0.76
Corcovety,2,2,86,BR,Derryteigeroe,0.27,1.46,6.6,8,10.6,7.9,9.3,11.3,3,0.595,0.904285714,0.858888889,0.860833333,0.7,0.68
Corcovety,2,2,86,CI,Derryteigeroe,0.31,2.21,7,8.3,10.6,8.6,9.9,11.8,3,0.95,0.955714286,0.887777778,0.8575,0.65,0.64
Corcovety,2,2,86,CT,Derryteigeroe,0.33,1.72,5.5,7,9.9,7.8,8.3,8.5,4,0.695,0.738571429,0.741111111,0.7975,0.25,0.14
Corcovety,2,2,86,DF,Derryteigeroe,0.42,2.44,7.9,9,11.7,8.8,10.5,12.4,2,1.01,1.068571429,0.953333333,0.94,0.85,0.72
Corcovety,2,2,86,ED,Derryteigeroe,0.48,1.66,7.1,8.4,11.2,8.3,9.3,11.3,2,0.59,0.945714286,0.88,0.893333333,0.5,0.6
Corcovety,4,3,86,FG,Derryteigeroe,0.38,1.11,6.6,7.9,11.1,7.5,8.7,11,3,0.3675,0.889285714,0.836111111,0.89375,0.6,0.7
Corcovety,4,3,86,FI,Derryteigeroe,0.55,2.58,8.4,8.8,11.5,10,12,14.7,3,1.015,1.121428571,0.916666667,0.9125,1,0.94
Corcovety,4,3,86,FM,Derryteigeroe,0.45,1.56,6.5,7.8,10.4,9.6,10.6,12.6,3,0.555,0.864285714,0.816666667,0.829166667,0.5,0.6
Corcovety,4,3,86,FO,Derryteigeroe,0.46,2.13,6.7,7.5,10,8.9,9.7,11.8,3,0.835,0.891428571,0.782222222,0.795,0.4,0.58
Corcovety,4,3,86,FQ,Derryteigeroe,0.49,2.15,7.2,7.7,11,10.2,12.2,15.4,4,0.83,0.958571429,0.801111111,0.875833333,1,1.04
Corcovety,4,3,86,FU,Derryteigeroe,0.53,2.4,7.4,7.7,10.4,7.9,10,12.9,4,0.935,0.981428571,0.796666667,0.8225,1.05,1
Corcovety,4,3,86,GO,Derryteigeroe,0.58,2.16,6.7,7.9,10.2,8.8,10.1,12.4,3,0.79,0.874285714,0.813333333,0.801666667,0.65,0.72
Corcovety,4,3,86,GS,Derryteigeroe,0.4,1.5,5.6,6.6,9.4,7,7.5,8,4,0.55,0.742857143,0.688888889,0.75,0.25,0.2
